-120,0.0020196,0.01,0;-120,-0.031672,0.01,0;-120,0.024885,0.01,0;-120,-0.032563,0.01,0;-120,-0.0023831,0.01,0;-120,0.034784,0.01,0;-120,-0.063702,0.01,0;-120,-0.13043,0.01,0;-120,0.090475,0.01,0;-120,0.0041704,0.01,0;-120,-0.012517,0.01,0;-120,0.0041506,0.01,0;-120,0.033274,0.01,0;
-120,0.072279,0.01,0;-120,-0.011375,0.01,0;-120,-0.0079024,0.01,0;-120,0.015838,0.01,0;-120,0.058508,0.01,0;-120,0.080062,0.01,0;-120,-0.055896,0.01,0;-120,-0.008645,0.01,0;-120,-0.046921,0.01,0;-120,0.0010478,0.01,0;-120,-0.014078,0.01,0;-120,-0.031759,0.01,0;-120,-0.061966,0.01,0;
-120,0.023878,0.01,0;-120,-0.016059,0.01,0;-120,0.010833,0.01,0;-120,-0.0060203,0.01,0;-120,-0.039855,0.01,0;-120,0.033223,0.01,0;-120,-0.015302,0.01,0;-120,0.019459,0.01,0;-120,0.010848,0.01,0;-120,0.066623,0.01,0;-120,-0.031252,0.01,0;-120,-0.0020946,0.01,0;-120,0.020783,0.01,0;
-120,0.01451,0.01,0;-120,0.029219,0.01,0;-120,0.034253,0.01,0;-120,-0.0091429,0.01,0;-120,0.075682,0.01,0;-120,0.058204,0.01,0;-120,-0.0043725,0.01,0;-120,-0.07422,0.01,0;-120,-0.02194,0.01,0;-120,0.0088544,0.01,0;-120,-0.043743,0.01,0;-120,-0.031759,0.01,0;-120,-0.0073201,0.01,0;
-120,-0.019839,0.01,0;-120,-0.0020071,0.01,0;-120,-0.062548,0.01,0;-120,-0.045053,0.01,0;-120,-0.053906,0.01,0;-120,-0.035475,0.01,0;-120,-0.03716,0.01,0;-120,0.027265,0.01,0;-120,0.056126,0.01,0;-120,0.022906,0.01,0;-120,0.0046579,0.01,0;-120,-0.028637,0.01,0;-120,-0.012004,0.01,0;
-120,-0.001103,0.01,0;-120,0.0057994,0.01,0;-120,0.060795,0.01,0;-120,-0.080963,0.01,0;-120,0.027282,0.01,0;-120,0.0301,0.01,0;-120,0.0018727,0.01,0;-120,-0.082027,0.01,0;-120,0.013971,0.01,0;-120,0.030713,0.01,0;-120,-0.021884,0.01,0;-120,0.019764,0.01,0;-120,0.017661,0.01,0;
-120,-0.0214,0.01,0;-120,0.0042381,0.01,0;-120,-0.046935,0.01,0;-120,-0.024756,0.01,0;-120,-0.02268,0.01,0;-120,-0.032352,0.01,0;-120,-0.063702,0.01,0;-120,0.058491,0.01,0;-120,-0.051604,0.01,0;-120,0.038519,0.01,0;-120,-0.0078326,0.01,0;-120,-0.08016,0.01,0;-120,-0.027617,0.01,0;
-120,-0.11196,0.01,0;-120,0.0089221,0.01,0;-120,0.05455,0.01,0;-120,-0.080963,0.01,0;-120,0.056947,0.01,0;-120,0.031662,0.01,0;-120,0.011241,0.01,0;-120,-0.067975,0.01,0;-120,0.018654,0.01,0;-120,0.021345,0.01,0;-120,0.017148,0.01,0;-120,-0.048934,0.01,0;-120,0.069184,0.01,0;
-120,0.0051422,0.01,0;-120,-0.025427,0.01,0;-120,-0.0766,0.01,0;-120,-0.013827,0.01,0;-120,-0.032048,0.01,0;-120,0.00043537,0.01,0;-120,-0.029353,0.01,0;-120,0.046001,0.01,0;-120,-0.043798,0.01,0;-120,0.079113,0.01,0;-120,0.062426,0.01,0;-120,-0.047373,0.01,0;-120,-0.040108,0.01,0;
-120,-0.04482,0.01,0;-120,-0.0082523,0.01,0;-120,-0.0079024,0.01,0;-120,-0.1481,0.01,0;-120,-0.014874,0.01,0;-120,0.0051193,0.01,0;-120,0.0018727,0.01,0;-120,-0.063291,0.01,0;-120,0.013971,0.01,0;-120,0.013538,0.01,0;-120,-0.012517,0.01,0;-120,0.033816,0.01,0;-120,0.014538,0.01,0;
-120,-0.018277,0.01,0;-120,0.012045,0.01,0;-120,-0.048496,0.01,0;-120,-0.0091429,0.01,0;-120,0.014791,0.01,0;-120,0.0019967,0.01,0;-120,-0.032476,0.01,0;-120,0.010091,0.01,0;-120,-0.050043,0.01,0;-120,-0.062966,0.01,0;-120,0.042129,0.01,0;-120,-0.013024,0.01,0;-120,-0.083824,0.01,0;
-120,-0.052626,0.01,0;-120,0.013606,0.01,0;-120,0.017079,0.01,0;-120,-0.027879,0.01,0;-120,-0.035171,0.01,0;-120,-0.0089325,0.01,0;-120,-0.01374,0.01,0;-120,-0.039871,0.01,0;-120,0.0030414,0.01,0;-120,-0.083263,0.01,0;-120,0.010903,0.01,0;-120,0.022886,0.01,0;-120,0.012977,0.01,0;
-120,-0.010471,0.01,0;-120,-0.037917,0.01,0;-120,0.026446,0.01,0;-120,-0.012265,0.01,0;-120,0.022598,0.01,0;-120,0.056643,0.01,0;-120,0.047151,0.01,0;-120,-0.03831,0.01,0;-120,-0.0032039,0.01,0;-120,-0.045791,0.01,0;-120,0.020271,0.01,0;-120,-0.0020946,0.01,0;-120,-0.021372,0.01,0;
-120,-0.026084,0.01,0;-120,-0.034795,0.01,0;-120,-0.084407,0.01,0;-120,-0.0060203,0.01,0;-120,-0.10387,0.01,0;-120,-0.015178,0.01,0;-120,0.014363,0.01,0;-120,0.047562,0.01,0;-120,0.043635,0.01,0;-120,-0.011443,0.01,0;-120,0.035884,0.01,0;-120,0.0057119,0.01,0;-120,0.045764,0.01,0;
-120,-0.030768,0.01,0;-120,-0.0098136,0.01,0;-120,0.0061494,0.01,0;-120,-0.054421,0.01,0;-120,-0.035171,0.01,0;-120,0.064449,0.01,0;-120,0.061203,0.01,0;-120,-0.03831,0.01,0;-120,0.065494,0.01,0;-120,-0.037985,0.01,0;-120,0.023394,0.01,0;-120,-0.022392,0.01,0;-120,0.0020477,0.01,0;
-120,-0.038574,0.01,0;-120,0.015167,0.01,0;-120,-0.098458,0.01,0;-120,0.02989,0.01,0;-120,-0.10387,0.01,0;-120,0.0019967,0.01,0;-120,0.053396,0.01,0;-120,0.053807,0.01,0;-120,-0.020378,0.01,0;-120,-0.041108,0.01,0;-120,-0.046865,0.01,0;-120,0.033816,0.01,0;-120,0.014538,0.01,0;
-120,-0.038574,0.01,0;-120,0.012045,0.01,0;-120,0.0077107,0.01,0;-120,-0.0013363,0.01,0;-120,-0.00082181,0.01,0;-120,0.012926,0.01,0;-120,0.076816,0.01,0;-120,-0.036749,0.01,0;-120,0.013971,0.01,0;-120,-0.0098813,0.01,0;-120,-0.04062,0.01,0;-120,0.060358,0.01,0;-120,0.036397,0.01,0;
-120,0.017633,0.01,0;-120,-0.023865,0.01,0;-120,-0.051619,0.01,0;-120,0.051748,0.01,0;-120,0.027282,0.01,0;-120,-0.012055,0.01,0;-120,-0.023108,0.01,0;-120,0.046001,0.01,0;-120,-0.018817,0.01,0;-120,-0.023933,0.01,0;-120,-0.023446,0.01,0;-120,-0.013024,0.01,0;-120,-0.06665,0.01,0;
-120,-0.035452,0.01,0;-120,-0.014498,0.01,0;-120,0.051427,0.01,0;-120,-0.027879,0.01,0;-120,0.033527,0.01,0;-120,0.0082419,0.01,0;-120,0.042467,0.01,0;-120,-0.067975,0.01,0;-120,0.026461,0.01,0;-120,-0.023933,0.01,0;-120,-0.039059,0.01,0;-120,0.065042,0.01,0;-120,0.045764,0.01,0;
-120,0.025439,0.01,0;-120,-0.0082523,0.01,0;-120,0.026446,0.01,0;-120,0.057993,0.01,0;-120,0.019475,0.01,0;-120,-0.035475,0.01,0;-120,-0.0090564,0.01,0;-120,0.0085294,0.01,0;-120,-0.05785,0.01,0;-120,0.0057317,0.01,0;-120,0.034323,0.01,0;-120,0.0072733,0.01,0;-120,-0.047914,0.01,0;
-120,0.0035809,0.01,0;-120,0.0089221,0.01,0;-120,-0.021954,0.01,0;-120,-0.038808,0.01,0;-120,-0.038293,0.01,0;-120,-0.079191,0.01,0;-120,-0.010618,0.01,0;-120,-0.057046,0.01,0;-120,0.079546,0.01,0;-120,0.0151,0.01,0;-120,-0.031252,0.01,0;-120,0.058796,0.01,0;-120,-0.0026362,0.01,0;
-120,0.036368,0.01,0;-120,0.032342,0.01,0;-120,-0.056303,0.01,0;-120,0.020522,0.01,0;-120,-0.007067,0.01,0;-120,0.10973,0.01,0;-120,-0.07307,0.01,0;-120,-0.010206,0.01,0;-120,0.006164,0.01,0;-120,-0.016127,0.01,0;-120,0.0046579,0.01,0;-120,0.022886,0.01,0;-120,-0.071334,0.01,0;
-120,-0.0214,0.01,0;-120,0.03078,0.01,0;-120,-0.037567,0.01,0;-120,-0.035685,0.01,0;-120,-0.080449,0.01,0;-120,0.0066806,0.01,0;-120,-0.038721,0.01,0;-120,0.013213,0.01,0;-120,-0.0016425,0.01,0;-120,-0.069211,0.01,0;-120,0.035884,0.01,0;-120,0.011957,0.01,0;-120,-0.038546,0.01,0;
-120,0.0004583,0.01,0;-120,-0.023865,0.01,0;-120,0.012395,0.01,0;-120,-0.055982,0.01,0;-120,0.050701,0.01,0;-120,0.045713,0.01,0;-120,0.039344,0.01,0;-120,-0.011768,0.01,0;-120,-0.048482,0.01,0;-120,-0.033301,0.01,0;-120,0.024955,0.01,0;-120,-0.033321,0.01,0;-120,-0.027617,0.01,0;
-120,-0.018277,0.01,0;-120,0.0089221,0.01,0;-120,-0.037567,0.01,0;-120,-0.0013363,0.01,0;-120,-0.024241,0.01,0;-120,-0.010494,0.01,0;-120,0.020608,0.01,0;-120,-0.0023998,0.01,0;-120,0.023338,0.01,0;-120,0.013538,0.01,0;-120,0.1077,0.01,0;-120,-0.045811,0.01,0;-120,-0.0057588,0.01,0;
-120,0.028562,0.01,0;-120,0.010483,0.01,0;-120,0.04206,0.01,0;-120,0.023645,0.01,0;-120,0.039772,0.01,0;-120,0.059765,0.01,0;-120,0.056519,0.01,0;-120,-0.11481,0.01,0;-120,0.0046027,0.01,0;-120,0.0088544,0.01,0;-120,0.079601,0.01,0;-120,0.018202,0.01,0;-120,0.030151,0.01,0;
-120,0.08633,0.01,0;-120,0.01829,0.01,0;-120,-0.081284,0.01,0;-120,0.090781,0.01,0;-120,-0.038293,0.01,0;-120,0.00043537,0.01,0;-120,0.045589,0.01,0;-120,0.025704,0.01,0;-120,-0.040675,0.01,0;-120,0.011977,0.01,0;-120,0.053059,0.01,0;-120,-0.011462,0.01,0;-120,-0.026056,0.01,0;
-120,0.0004583,0.01,0;-120,0.0042381,0.01,0;-120,0.017079,0.01,0;-120,0.0064702,0.01,0;-120,0.044456,0.01,0;-120,0.056643,0.01,0;-120,0.11273,0.01,0;-120,-0.12887,0.01,0;-120,0.040513,0.01,0;-120,-0.00832,0.01,0;-120,0.057742,0.01,0;-120,0.058796,0.01,0;-120,0.058255,0.01,0;
-120,0.089453,0.01,0;-120,-0.0035684,0.01,0;-120,-0.062548,0.01,0;-120,0.04238,0.01,0;-120,0.056947,0.01,0;-120,-0.038597,0.01,0;-120,-0.015302,0.01,0;-120,-0.0039611,0.01,0;-120,-0.050043,0.01,0;-120,-0.00832,0.01,0;-120,0.029639,0.01,0;-120,0.019764,0.01,0;-120,0.022345,0.01,0;
-120,0.023878,0.01,0;-120,0.0089221,0.01,0;-120,-0.020393,0.01,0;-120,-0.018511,0.01,0;-120,0.050701,0.01,0;-120,-0.0058099,0.01,0;-120,0.020608,0.01,0;-120,-0.082027,0.01,0;-120,0.021777,0.01,0;-120,-0.0036361,0.01,0;-120,0.0077805,0.01,0;-120,0.072848,0.01,0;-120,0.070745,0.01,0;
-120,0.094137,0.01,0;-120,0.012045,0.01,0;-120,-0.070355,0.01,0;-120,0.018961,0.01,0;-120,0.038211,0.01,0;-120,-0.040159,0.01,0;-120,0.003434,0.01,0;-120,-0.013329,0.01,0;-120,-0.11718,0.01,0;-120,0.0041704,0.01,0;-120,0.037445,0.01,0;-120,0.047867,0.01,0;-120,-0.038546,0.01,0;
-120,0.022317,0.01,0;-120,0.0073608,0.01,0;-120,-0.036006,0.01,0;-120,-0.020072,0.01,0;-120,-0.01019,0.01,0;-120,-0.016739,0.01,0;-120,-0.026231,0.01,0;-120,-0.00083848,0.01,0;-120,-0.035991,0.01,0;-120,-0.017688,0.01,0;-120,0.020271,0.01,0;-120,0.049429,0.01,0;-120,0.034835,0.01,0;
-120,0.067595,0.01,0;-120,-0.019182,0.01,0;-120,-0.012586,0.01,0;-120,0.040819,0.01,0;-120,0.10847,0.01,0;-120,0.012926,0.01,0;-120,-0.02467,0.01,0;-120,-0.06173,0.01,0;-120,-0.082831,0.01,0;-120,0.010416,0.01,0;-120,-0.0062713,0.01,0;-120,-0.0052172,0.01,0;-120,-0.0057588,0.01,0;
-120,0.027001,0.01,0;-120,-0.0098136,0.01,0;-120,-0.093774,0.01,0;-120,0.0095928,0.01,0;-120,-0.007067,0.01,0;-120,-0.030791,0.01,0;-120,0.00031143,0.01,0;-120,0.00072286,0.01,0;-120,-0.0094491,0.01,0;-120,-0.039546,0.01,0;-120,0.017148,0.01,0;-120,-0.042689,0.01,0;-120,0.04108,0.01,0;
-120,-0.013593,0.01,0;-120,0.029219,0.01,0;-120,0.073286,0.01,0;-120,-0.010704,0.01,0;-120,0.052263,0.01,0;-120,0.069133,0.01,0;-120,0.0065567,0.01,0;-120,-0.041433,0.01,0;-120,-0.0063265,0.01,0;-120,-0.0051974,0.01,0;-120,0.039007,0.01,0;-120,-0.069231,0.01,0;-120,0.0645,0.01,0;
-120,-0.037013,0.01,0;-120,0.010483,0.01,0;-120,0.0045881,0.01,0;-120,0.017399,0.01,0;-120,-0.030487,0.01,0;-120,-0.0073712,0.01,0;-120,-0.0028112,0.01,0;-120,0.061614,0.01,0;-120,-0.014133,0.01,0;-120,-0.048914,0.01,0;-120,-0.015639,0.01,0;-120,-0.066108,0.01,0;-120,-0.0041975,0.01,0;
-120,-0.052626,0.01,0;-120,-0.023865,0.01,0;-120,0.07797,0.01,0;-120,-0.035685,0.01,0;-120,0.074121,0.01,0;-120,0.056643,0.01,0;-120,0.02217,0.01,0;-120,-0.057046,0.01,0;-120,0.03739,0.01,0;-120,-0.047353,0.01,0;-120,-0.010955,0.01,0;-120,0.011957,0.01,0;-120,0.044203,0.01,0;
-120,0.028562,0.01,0;-120,-0.059776,0.01,0;-120,0.0061494,0.01,0;-120,0.023645,0.01,0;-120,0.024159,0.01,0;-120,-0.02923,0.01,0;-120,-0.0028112,0.01,0;-120,0.063175,0.01,0;-120,-0.046921,0.01,0;-120,-0.016127,0.01,0;-120,-0.015639,0.01,0;-120,-0.019269,0.01,0;-120,-0.044792,0.01,0;
-120,0.039491,0.01,0;-120,-0.034795,0.01,0;-120,0.034253,0.01,0;-120,-0.059105,0.01,0;-120,0.024159,0.01,0;-120,0.022294,0.01,0;-120,0.00031143,0.01,0;-120,-0.052362,0.01,0;-120,0.077984,0.01,0;-120,-0.016127,0.01,0;-120,-0.015639,0.01,0;-120,-0.038005,0.01,0;-120,0.044203,0.01,0;
-120,0.084769,0.01,0;-120,0.01829,0.01,0;-120,0.013956,0.01,0;-120,0.011154,0.01,0;-120,0.016353,0.01,0;-120,-0.013616,0.01,0;-120,-0.023108,0.01,0;-120,0.0069681,0.01,0;-120,-0.023501,0.01,0;-120,-0.0067587,0.01,0;-120,0.028078,0.01,0;-120,-0.023953,0.01,0;-120,-0.040108,0.01,0;
-120,-0.005787,0.01,0;-120,0.069813,0.01,0;-120,0.04206,0.01,0;-120,-0.043492,0.01,0;-120,-0.024241,0.01,0;-120,0.031662,0.01,0;-120,0.011241,0.01,0;-120,-0.021135,0.01,0;-120,0.03739,0.01,0;-120,-0.039546,0.01,0;-120,0.017148,0.01,0;-120,-0.0052172,0.01,0;-120,0.025467,0.01,0;
-120,0.10038,0.01,0;-120,0.015167,0.01,0;-120,0.049866,0.01,0;-120,0.039258,0.01,0;-120,0.077244,0.01,0;-120,0.012926,0.01,0;-120,-0.01374,0.01,0;-120,0.027265,0.01,0;-120,-0.029746,0.01,0;-120,-0.04423,0.01,0;-120,0.0015353,0.01,0;-120,-0.0067785,0.01,0;-120,-0.072895,0.01,0;
-120,-0.013593,0.01,0;-120,-0.020743,0.01,0;-120,-0.014148,0.01,0;-120,0.00022497,0.01,0;-120,-0.0461,0.01,0;-120,-0.013616,0.01,0;-120,-0.059018,0.01,0;-120,-0.011768,0.01,0;-120,0.029584,0.01,0;-120,-0.022372,0.01,0;-120,0.0093418,0.01,0;-120,-0.00053328,0.01,0;-120,0.02859,0.01,0;
-120,-0.024523,0.01,0;-120,0.035464,0.01,0;-120,0.038937,0.01,0;-120,-0.012265,0.01,0;-120,0.066315,0.01,0;-120,0.039468,0.01,0;-120,0.020608,0.01,0;-120,-0.046116,0.01,0;-120,0.046758,0.01,0;-120,-0.03174,0.01,0;-120,0.015587,0.01,0;-120,0.013519,0.01,0;-120,-0.010443,0.01,0;
-120,-0.0026643,0.01,0;-120,0.010483,0.01,0;-120,-0.125,0.01,0;-120,0.014277,0.01,0;-120,-0.063274,0.01,0;-120,-0.038597,0.01,0;-120,-0.029353,0.01,0;-120,0.05693,0.01,0;-120,0.043635,0.01,0;-120,0.038519,0.01,0;-120,0.010903,0.01,0;-120,0.0072733,0.01,0;-120,-0.019811,0.01,0;
-120,-0.0089096,0.01,0;-120,-0.0082523,0.01,0;-120,-0.0063411,0.01,0;-120,-0.038808,0.01,0;-120,0.041334,0.01,0;-120,0.031662,0.01,0;-120,0.012802,0.01,0;-120,-0.042994,0.01,0;-120,-0.0047652,0.01,0;-120,0.05101,0.01,0;-120,-0.015639,0.01,0;-120,0.038499,0.01,0;-120,0.097288,0.01,0;
-120,0.016071,0.01,0;-120,-0.051969,0.01,0;-120,-0.071916,0.01,0;-120,-0.0013363,0.01,0;-120,-0.014874,0.01,0;-120,-0.010494,0.01,0;-120,-0.10742,0.01,0;-120,0.088156,0.01,0;-120,-0.056288,0.01,0;-120,0.019784,0.01,0;-120,-0.012517,0.01,0;-120,-0.025514,0.01,0;-120,-0.026056,0.01,0;
-120,-0.024523,0.01,0;-120,-0.0082523,0.01,0;-120,0.048305,0.01,0;-120,-0.059105,0.01,0;-120,0.019475,0.01,0;-120,0.044152,0.01,0;-120,-0.01374,0.01,0;-120,-0.010206,0.01,0;-120,-0.032869,0.01,0;-120,0.026029,0.01,0;-120,0.014026,0.01,0;-120,0.055674,0.01,0;-120,0.033274,0.01,0;
-120,0.033246,0.01,0;-120,0.029219,0.01,0;-120,-0.015709,0.01,0;-120,0.0033476,0.01,0;-120,-0.011751,0.01,0;-120,-0.0042485,0.01,0;-120,-0.062141,0.01,0;-120,0.083472,0.01,0;-120,-0.056288,0.01,0;-120,0.071307,0.01,0;-120,0.0030966,0.01,0;-120,0.0057119,0.01,0;-120,-0.027617,0.01,0;
-120,0.019194,0.01,0;-120,-0.0098136,0.01,0;-120,-0.0016571,0.01,0;-120,-0.05286,0.01,0;-120,-0.017996,0.01,0;-120,0.034784,0.01,0;-120,-0.021547,0.01,0;-120,-0.0070837,0.01,0;-120,0.049881,0.01,0;-120,0.061939,0.01,0;-120,-0.051549,0.01,0;-120,-0.00053328,0.01,0;-120,0.033274,0.01,0;
-120,0.062911,0.01,0;-120,0.0042381,0.01,0;-120,0.017079,0.01,0;-120,0.031451,0.01,0;-120,0.014791,0.01,0;-120,0.0301,0.01,0;-120,0.036222,0.01,0;-120,0.058491,0.01,0;-120,-0.05785,0.01,0;-120,0.029151,0.01,0;-120,-0.021884,0.01,0;-120,-0.070792,0.01,0;-120,-0.11973,0.01,0;
-120,0.033246,0.01,0;-120,0.01829,0.01,0;-120,-0.023515,0.01,0;-120,0.028329,0.01,0;-120,-0.069519,0.01,0;-120,-0.068262,0.01,0;-120,-0.015302,0.01,0;-120,0.03351,0.01,0;-120,0.026461,0.01,0;-120,-0.0051974,0.01,0;-120,-0.014078,0.01,0;-120,0.018202,0.01,0;-120,-0.035424,0.01,0;
-120,0.022317,0.01,0;-120,0.019851,0.01,0;-120,0.010833,0.01,0;-120,0.011154,0.01,0;-120,0.014791,0.01,0;-120,0.016048,0.01,0;-120,-0.012179,0.01,0;-120,-0.03831,0.01,0;-120,-0.048482,0.01,0;-120,0.038519,0.01,0;-120,-0.020323,0.01,0;-120,0.035377,0.01,0;-120,0.0067317,0.01,0;
-120,-0.0042256,0.01,0;-120,0.019851,0.01,0;-120,-0.071916,0.01,0;-120,-0.035685,0.01,0;-120,-0.077326,0.01,0;-120,-0.069824,0.01,0;-120,-0.035599,0.01,0;-120,0.055369,0.01,0;-120,-0.0078878,0.01,0;-120,-0.050475,0.01,0;-120,-0.032814,0.01,0;-120,-0.0020946,0.01,0;-120,0.022345,0.01,0;
-120,-0.013593,0.01,0;-120,0.0011155,0.01,0;-120,0.009272,0.01,0;-120,-0.023195,0.01,0;-120,0.064753,0.01,0;-120,0.039468,0.01,0;-120,-0.027792,0.01,0;-120,0.0069681,0.01,0;-120,0.010848,0.01,0;-120,-0.10044,0.01,0;-120,-0.037497,0.01,0;-120,0.036938,0.01,0;-120,0.027029,0.01,0;
-120,0.044175,0.01,0;-120,0.033903,0.01,0;-120,-0.081284,0.01,0;-120,0.037696,0.01,0;-120,0.0085461,0.01,0;-120,-0.035475,0.01,0;-120,-0.029353,0.01,0;-120,0.067859,0.01,0;-120,0.056126,0.01,0;-120,-0.017688,0.01,0;-120,0.024955,0.01,0;-120,-0.031759,0.01,0;-120,0.04108,0.01,0;
-120,-0.001103,0.01,0;-120,0.0011155,0.01,0;-120,0.043621,0.01,0;-120,-0.051298,0.01,0;-120,0.07256,0.01,0;-120,0.037907,0.01,0;-120,-0.012179,0.01,0;-120,-0.057046,0.01,0;-120,-0.0032039,0.01,0;-120,0.058816,0.01,0;-120,-0.010955,0.01,0;-120,0.013519,0.01,0;-120,0.05201,0.01,0;
-120,0.062911,0.01,0;-120,-0.0098136,0.01,0;-120,-0.14374,0.01,0;-120,0.012715,0.01,0;-120,0.011669,0.01,0;-120,-0.040159,0.01,0;-120,-0.080877,0.01,0;-120,0.047562,0.01,0;-120,-0.084392,0.01,0;-120,-0.048914,0.01,0;-120,0.020271,0.01,0;-120,-0.016146,0.01,0;-120,-0.054159,0.01,0;
-120,-0.043258,0.01,0;-120,0.01829,0.01,0;-120,-0.051619,0.01,0;-120,-0.054421,0.01,0;-120,0.0069848,0.01,0;-120,0.037907,0.01,0;-120,-0.029353,0.01,0;-120,-0.052362,0.01,0;-120,0.023338,0.01,0;-120,0.0026091,0.01,0;-120,0.023394,0.01,0;-120,0.046306,0.01,0;-120,0.047326,0.01,0;
-120,0.056665,0.01,0;-120,0.044832,0.01,0;-120,-0.04069,0.01,0;-120,0.018961,0.01,0;-120,0.038211,0.01,0;-120,0.01761,0.01,0;-120,-0.023108,0.01,0;-120,0.017897,0.01,0;-120,-0.054727,0.01,0;-120,0.010416,0.01,0;-120,0.093653,0.01,0;-120,0.01508,0.01,0;-120,-0.052598,0.01,0;
-120,0.011387,0.01,0;-120,0.065129,0.01,0;-120,-0.075039,0.01,0;-120,-0.051298,0.01,0;-120,-0.0023831,0.01,0;-120,-0.032352,0.01,0;-120,-0.016863,0.01,0;-120,-0.041433,0.01,0;-120,0.028022,0.01,0;-120,-0.0051974,0.01,0;-120,0.040568,0.01,0;-120,0.041622,0.01,0;-120,0.04108,0.01,0;
-120,0.033246,0.01,0;-120,0.057323,0.01,0;-120,-0.034445,0.01,0;-120,-0.043492,0.01,0;-120,0.067876,0.01,0;-120,0.028539,0.01,0;-120,0.0096793,0.01,0;-120,-0.024258,0.01,0;-120,-0.059411,0.01,0;-120,0.011977,0.01,0;-120,0.078039,0.01,0;-120,0.036938,0.01,0;-120,-0.035424,0.01,0;
-120,0.017633,0.01,0;-120,0.03078,0.01,0;-120,-0.071916,0.01,0;-120,-0.038808,0.01,0;-120,-0.064835,0.01,0;-120,0.016048,0.01,0;-120,0.017486,0.01,0;-120,0.030388,0.01,0;-120,0.020216,0.01,0;-120,-0.013004,0.01,0;-120,0.042129,0.01,0;-120,0.011957,0.01,0;-120,0.030151,0.01,0;
-120,-0.0089096,0.01,0;-120,0.010483,0.01,0;-120,0.034253,0.01,0;-120,-0.020072,0.01,0;-120,0.041334,0.01,0;-120,0.045713,0.01,0;-120,0.008118,0.01,0;-120,-0.077343,0.01,0;-120,0.0030414,0.01,0;-120,0.049448,0.01,0;-120,0.0030966,0.01,0;-120,0.029132,0.01,0;-120,-0.051037,0.01,0;
-120,-0.022961,0.01,0;-120,0.027658,0.01,0;-120,-0.10939,0.01,0;-120,-0.0060203,0.01,0;-120,-0.044538,0.01,0;-120,-0.012055,0.01,0;-120,-0.0090564,0.01,0;-120,0.078788,0.01,0;-120,0.0077253,0.01,0;-120,0.024467,0.01,0;-120,0.095214,0.01,0;-120,-0.0067785,0.01,0;-120,-0.058843,0.01,0;
-120,-0.038574,0.01,0;-120,0.055761,0.01,0;-120,0.03113,0.01,0;-120,-0.06535,0.01,0;-120,-0.00082181,0.01,0;-120,0.045713,0.01,0;-120,0.033099,0.01,0;-120,-0.055484,0.01,0;-120,0.013971,0.01,0;-120,0.0010478,0.01,0;-120,0.032761,0.01,0;-120,0.035377,0.01,0;-120,0.04108,0.01,0;
-120,0.03793,0.01,0;-120,0.051077,0.01,0;-120,-0.067232,0.01,0;-120,0.050187,0.01,0;-120,-0.067958,0.01,0;-120,-0.047965,0.01,0;-120,-0.062141,0.01,0;-120,0.089718,0.01,0;-120,-0.025062,0.01,0;-120,0.046326,0.01,0;-120,0.020271,0.01,0;-120,0.0072733,0.01,0;-120,-0.027617,0.01,0;
-120,-0.022961,0.01,0;-120,0.0042381,0.01,0;-120,0.040498,0.01,0;-120,-0.037246,0.01,0;-120,0.0085461,0.01,0;-120,0.039468,0.01,0;-120,0.012802,0.01,0;-120,-0.036749,0.01,0;-120,0.026461,0.01,0;-120,-0.020811,0.01,0;-120,-0.037497,0.01,0;-120,0.055674,0.01,0;-120,0.025467,0.01,0;
-120,0.055104,0.01,0;-120,0.010483,0.01,0;-120,-0.046935,0.01,0;-120,0.040819,0.01,0;-120,0.021037,0.01,0;-120,0.0019967,0.01,0;-120,-0.016863,0.01,0;-120,0.066298,0.01,0;-120,-0.046921,0.01,0;-120,0.010416,0.01,0;-120,-0.034375,0.01,0;-120,-0.041127,0.01,0;-120,-0.077579,0.01,0;
-120,0.0082648,0.01,0;-120,-0.00044578,0.01,0;-120,0.057673,0.01,0;-120,-0.082524,0.01,0;-120,-0.030487,0.01,0;-120,0.041029,0.01,0;-120,0.003434,0.01,0;-120,-0.0070837,0.01,0;-120,0.048319,0.01,0;-120,-0.023933,0.01,0;-120,-0.060917,0.01,0;-120,0.016641,0.01,0;-120,-0.0073201,0.01,0;
-120,0.07384,0.01,0;-120,-0.016059,0.01,0;-120,0.032692,0.01,0;-120,-0.023195,0.01,0;-120,0.019475,0.01,0;-120,-0.021423,0.01,0;-120,-0.018424,0.01,0;-120,0.011652,0.01,0;-120,-0.028185,0.01,0;-120,-0.039546,0.01,0;-120,0.020271,0.01,0;-120,0.013519,0.01,0;-120,-0.060405,0.01,0;
-120,0.016071,0.01,0;-120,-0.0082523,0.01,0;-120,0.026446,0.01,0;-120,-0.027879,0.01,0;-120,-0.013312,0.01,0;-120,-0.0073712,0.01,0;-120,0.051835,0.01,0;-120,-0.018013,0.01,0;-120,0.031145,0.01,0;-120,-0.0098813,0.01,0;-120,0.0093418,0.01,0;-120,0.0072733,0.01,0;-120,0.017661,0.01,0;
-120,0.076962,0.01,0;-120,-0.039479,0.01,0;-120,0.085776,0.01,0;-120,-0.016949,0.01,0;-120,0.056947,0.01,0;-120,-0.0042485,0.01,0;-120,0.0096793,0.01,0;-120,-0.0508,0.01,0;-120,-0.079708,0.01,0;-120,-0.0020748,0.01,0;-120,0.010903,0.01,0;-120,0.01508,0.01,0;-120,0.014538,0.01,0;
